,Unnamed: 0,Date,Value,differences,log_differences,volatility,log_volatility,mu,sigma,cumulative_mu,sigma_hat,weekend
236,237,2017-05-05,1533.335071,1.63323375781575,0.0164671804185863,0.03325576012680439,0.0174219196610407,0.01660351173682617,0.03325576012680439,0.004269611536455481,0.03325576012680439,False
237,238,2017-05-06,1518.75,-0.960333893004113,-0.0095575199804454,0.03378824228386664,0.0184022421305036,-0.009511992046518536,0.03378824228386664,0.004321873825440103,0.03378824228386664,True
238,239,2017-05-07,1535.868429,1.11457652731008,0.0112083447467607,0.03157191367025916,0.01468368376581,0.011271393580247091,0.03157191367025916,0.004263503083364328,0.03157191367025916,True
239,240,2017-05-08,1640.619225,6.38483289746893,0.0659777739381742,0.07079210239438706,0.038727834782965,0.06820297495678251,0.07079210239438706,0.004292948001418457,0.07079210239438706,False
240,241,2017-05-09,1651.1,0.634775301314275,0.0063679856639934,0.03099130994070898,0.0421504855137676,0.006388304391593325,0.03099130994070898,0.004560353971942993,0.03099130994070898,False
241,242,2017-05-10,1762.88625,6.34109262580045,0.0655106481751869,0.07016272255767503,0.0418201777190923,0.06770410635334034,0.07016272255767503,0.004567970432024869,0.07016272255767503,False
242,243,2017-05-11,1820.990563,3.19080802397327,0.0324282377837982,0.04187669543367591,0.0233927967257473,0.03295976300229242,0.04187669543367591,0.0048299460997481706,0.04187669543367591,False
243,244,2017-05-12,1829.0,0.437913449972659,0.004388750994094,0.031067807715102442,0.0198269112499904,0.00439839566593081,0.031067807715102442,0.004946185012568601,0.031067807715102442,False
244,245,2017-05-13,1771.920013,-3.22136363838225,-0.0317056576351716,0.047566627570209304,0.025522601104672,-0.031208303444505203,0.047566627570209304,0.004943930735421943,0.047566627570209304,True
245,246,2017-05-14,1776.3165,0.247505835812479,0.0024781263784612,0.031107593276245942,0.0241715854826561,0.002481199471615181,0.031107593276245942,0.004795765841241914,0.031107593276245942,True
246,247,2017-05-15,1780.0,0.206938202247196,0.0020715261519753,0.031077085601517333,0.0002875097773801,0.0020736732446047235,0.031077085601517333,0.0047863186315699685,0.031077085601517333,False
247,248,2017-05-16,1739.031975,-2.35579480935075,-0.0232847420968613,0.04151892084358483,0.0179295892243375,-0.023015744382022363,0.04151892084358483,0.004775291617801817,0.04151892084358483,False
248,249,2017-05-17,1807.485063,3.78720075763082,0.0386077889090891,0.04640141856455548,0.0437646283791062,0.0393627540977215,0.04640141856455548,0.004662777302013055,0.04640141856455548,False
249,250,2017-05-18,1783.98,-1.31756314532674,-0.0130895877835769,0.03564630798380076,0.0365555656289395,-0.013004291698536785,0.03564630798380076,0.0048026965632860736,0.03564630798380076,False
250,251,2017-05-19,1961.520488,9.0511666376232,0.0948731083478263,0.09950447643845803,0.0763411545496979,0.09951932644984796,0.09950447643845803,0.004731182554202448,0.09950447643845803,False
251,252,2017-05-20,2052.909788,4.4516958579575,0.0455382638419145,0.05194170932293002,0.0348850030989142,0.0465910504422935,0.05194170932293002,0.00511033512978503,0.05194170932293002,True
252,253,2017-05-21,2008.84,-2.19379283566636,-0.0217007544738925,0.041223414156117064,0.0475451658114336,-0.0214669871309513,0.041223414156117064,0.0052755969437790875,0.041223414156117064,True
253,254,2017-05-22,2090.662313,3.91370296825166,0.0399234708994888,0.04738764150836997,0.043574907646886,0.04073112492781905,0.04738764150836997,0.005169475578403174,0.04738764150836997,False
254,255,2017-05-23,2287.710288,8.61332730956361,0.0900705311746574,0.09416191711210388,0.0354593263771422,0.09425145982434913,0.09416191711210388,0.00531003545725462,0.09416191711210388,False
255,256,2017-05-24,2256.32,-1.39121613955468,-0.0138162755741004,0.03725897023877744,0.073459065527863,-0.013721268888222116,0.03725897023877744,0.005660198545314047,0.03725897023877744,False
256,257,2017-05-25,2387.206286,5.4828226101613,0.0563885966857547,0.06123039146540576,0.0496423412472788,0.05800874255424748,0.06123039146540576,0.0055841927906727295,0.06123039146540576,False
257,258,2017-05-26,2211.976857,-7.9218473034865,-0.0762371431063333,0.08523692684619404,0.0937805599668679,-0.07340355545628785,0.08523692684619404,0.005788976188186693,0.08523692684619404,False
258,259,2017-05-27,2279.82,2.97581137984578,0.0302098713534607,0.04087323925807897,0.0752694057615828,0.030670819536517513,0.04087323925807897,0.005480834041710138,0.04087323925807897,True
259,260,2017-05-28,2192.9808,-3.95987051049423,-0.0388347782139551,0.05419023534018533,0.0488219399137686,-0.03809037555596506,0.05419023534018533,0.00557846964440319,0.05419023534018533,True
260,261,2017-05-29,2275.9307,3.64465842479299,0.037127353378407,0.045683757742768207,0.0537133383623441,0.03782518296557824,0.045683757742768207,0.0054098640644789885,0.045683757742768207,False
261,262,2017-05-30,2290.02,0.615247901765054,0.0061714835065918,0.03226061826305485,0.0218891055038889,0.006190566347209048,0.03226061826305485,0.005534538367944755,0.03226061826305485,False
262,263,2017-05-31,2285.933914,-0.178749086969441,-0.0017858952090926,0.033011321497125504,0.0056267164503299,-0.0017843014471488061,0.033011321497125504,0.005537051885106687,0.033011321497125504,False
263,264,2017-06-01,2399.242671,4.72268847039024,0.0483784778629672,0.054464679950386695,0.0354715683732254,0.049567818345950476,0.054464679950386695,0.005509107788418689,0.054464679950386695,False
264,265,2017-06-02,2409.93,0.443470515741116,0.0044445676312378,0.03221046189799307,0.0310659658488969,0.004454459371358688,0.03221046189799307,0.005676631402705882,0.03221046189799307,False
265,266,2017-06-03,2525.765158,4.58614125834736,0.0469463482558463,0.053127883903017745,0.0300532972921636,0.04806577701427028,0.053127883903017745,0.0056720019631932034,0.053127883903017745,True
266,267,2017-06-04,2516.173143,-0.381214425830956,-0.0038048964503397,0.03357609587093103,0.035886549285402,-0.0037976670038458726,0.03357609587093103,0.00583197847281991,0.03357609587093103,True
267,268,2017-06-05,2529.53,0.528037105707393,0.0052943614878338,0.03211976170394773,0.0064341469918481,0.005308401386112438,0.03211976170394773,0.005795776798095602,0.03211976170394773,False
268,269,2017-06-06,2883.313697,12.2700383717561,0.130906707232553,0.1376031157211171,0.0888213414768403,0.1398614355235952,0.1376031157211171,0.005793951422020758,0.1376031157211171,False
269,270,2017-06-07,2664.920863,-8.19509641101114,-0.0787658597209003,0.08829236015784903,0.148260893921577,-0.0757436952584214,0.08829236015784903,0.006294203228369917,0.08829236015784903,False
270,271,2017-06-08,2683.03,0.674950969612728,0.0067723906516354,0.033343465421796684,0.0604846768892528,0.006795375146567917,0.033343465421796684,0.005989229628047273,0.033343465421796684,False
271,272,2017-06-09,2827.4913,5.10916868249957,0.0524430991861218,0.05820868884463879,0.0322940677063296,0.053842595871085974,0.05820868884463879,0.005992215352189942,0.05820868884463879,False
272,273,2017-06-10,2845.372857,0.628443367483761,0.006304263852759,0.03333740123644226,0.0326250833402703,0.006324177549193344,0.03333740123644226,0.0061687850220013656,0.03333740123644226,True
273,274,2017-06-11,2898.63,1.83732118276566,0.0185440956436859,0.03555498161632086,0.008654868059947,0.018717105165665826,0.03555498161632086,0.0061693563180572186,0.03555498161632086,True
274,275,2017-06-12,2657.675063,-9.06638062547829,-0.0867865074419191,0.09516705898166894,0.0744799837082999,-0.0831271797366342,0.09516705898166894,0.006215318768048459,0.09516705898166894,False
275,276,2017-06-13,2748.185086,3.29344713575088,0.0334890209411271,0.04380879540662032,0.085047641730447,0.034056090701258146,0.04380879540662032,0.0058892512552576465,0.04380879540662032,False
276,277,2017-06-14,2706.0,-1.55894626755358,-0.0154691953273846,0.039765851864016204,0.0346186867182621,-0.015350161899539527,0.039765851864016204,0.005991676125970375,0.039765851864016204,False
277,278,2017-06-15,2442.48025,-10.7890227566835,-0.102457510823969,0.10842966177952425,0.0615100277716299,-0.09738349963045079,0.10842966177952425,0.005914350625877948,0.10842966177952425,False
278,279,2017-06-16,2464.959814,0.91196472544196,0.0091614858002202,0.03424364983601968,0.0789265494222027,0.009203580663548871,0.03424364983601968,0.005541434198959794,0.03424364983601968,False
279,280,2017-06-17,2477.94,0.523829713390971,0.0052520651139018,0.03398882713377108,0.0027643778778066,0.005265881385277726,0.03398882713377108,0.005554607387681337,0.03398882713377108,True
280,281,2017-06-18,2507.389252,1.17449861350845,0.0118145033399269,0.034510439357857664,0.00464034457074,0.011884570247867154,0.034510439357857664,0.005553572527457668,0.034510439357857664,True
281,282,2017-06-19,2617.210263,4.1961095962583,0.042866892193428,0.051018217207389305,0.0219573547303522,0.04379894781490434,0.051018217207389305,0.005576183233601988,0.051018217207389305,False
282,283,2017-06-20,2600.0,-0.66193319230769,-0.0065975203446674,0.036036543266908985,0.0349766215330962,-0.006575804490493109,0.036036543266908985,0.005712207306845057,0.036036543266908985,False
283,284,2017-06-21,2671.04325,2.65975663254424,0.0269576814065808,0.04014921079062825,0.0237271107023904,0.027324326923076958,0.04014921079062825,0.005668632796925418,0.04014921079062825,False
284,285,2017-06-22,2727.288013,2.06229641797644,0.0208385871807276,0.0370930744925801,0.0043268530218202,0.021057226609864754,0.0370930744925801,0.005745154684296978,0.0370930744925801,False
285,286,2017-06-23,2713.48,-0.508867321668111,-0.0050757696752192,0.03544915598554483,0.0183242174629281,-0.005062909723572262,0.03544915598554483,0.005799070430513766,0.03544915598554483,False
286,287,2017-06-24,2589.164888,-4.80135941037063,-0.0468965572877238,0.061531846605572565,0.0295717625153644,-0.04581390391674167,0.061531846605572565,0.005760958219446798,0.061531846605572565,True
287,288,2017-06-25,2512.366286,-3.05682345874306,-0.0301103341853031,0.04876949813484014,0.0118696521862319,-0.029661533862110567,0.04876949813484014,0.0055806265336559285,0.04876949813484014,True
288,289,2017-06-26,2502.03,-0.413115989816259,-0.0041226500859895,0.03510588349740001,0.0183760676539584,-0.004114163630358325,0.03510588349740001,0.005457831549698554,0.03510588349740001,False
289,290,2017-06-27,2517.903114,0.630410038882854,0.0063240551383873,0.03373911796582924,0.0073869361052138,0.0063440941955132946,0.03373911796582924,0.005424595455323356,0.03373911796582924,False
290,291,2017-06-28,2585.349186,2.60877998087179,0.0264341229435531,0.03985213202646864,0.014219965315154,0.026786603354587823,0.03985213202646864,0.005427777111863806,0.03985213202646864,False
291,292,2017-06-29,2558.3,-1.05731094867685,-0.0105176050581414,0.0372183263780503,0.0261288174465591,-0.010462488450873275,0.0372183263780503,0.005501428236838716,0.0372183263780503,False
292,293,2017-06-30,2477.641375,-3.25546004413169,-0.0320359262382163,0.04990672421878424,0.0152157508261811,-0.03152821209396861,0.04990672421878424,0.005446569416606029,0.04990672421878424,False
293,294,2017-07-01,2501.191343,0.941550036381995,0.0094601064002708,0.033859753354936434,0.0293421260710126,0.00950499464435195,0.033859753354936434,0.005319943452528719,0.033859753354936434,True
294,295,2017-07-02,2421.26,-3.3012292360176,-0.0324790897377329,0.05011163168644004,0.0296554899866951,-0.03195730835375743,0.05011163168644004,0.005334226903695351,0.05011163168644004,True
295,296,2017-07-03,2561.225429,5.46478367016088,0.0561977613337104,0.062317385678754514,0.0627040027268871,0.057806856347521585,0.062317385678754514,0.0052073849470373485,0.062317385678754514,False
296,297,2017-07-04,2599.729838,1.48109270575676,0.0149217040046998,0.034991557994761335,0.0291865800379881,0.015033588439356427,0.034991557994761335,0.005385688239920346,0.034991557994761335,False
297,298,2017-07-05,2598.89,-0.0323152576677092,-0.0003231003741291,0.03407338577288971,0.0107797045541324,-0.00032304818282447023,0.03407338577288971,0.005418282497350873,0.03407338577288971,False
298,299,2017-07-06,2609.96775,0.424440110418986,0.0042534341435122,0.033552279420466596,0.0032360985917585,0.004262492833478904,0.033552279420466596,0.005398951417619643,0.033552279420466596,False
299,300,2017-07-07,2491.201214,-4.76744051554559,-0.0465728555235947,0.06085120418044814,0.0359396140861631,-0.045504982197576815,0.06085120418044814,0.005395137798209775,0.06085120418044814,False
300,301,2017-07-08,2502.86,0.465818543586136,0.0046690685919637,0.03355412377293843,0.0362335120231579,0.004679985676981913,0.03355412377293843,0.005224903283173699,0.03355412377293843,True
301,302,2017-07-09,2536.238938,1.31608018077041,0.0132481725861664,0.034459405404904365,0.0060663426108053,0.013336318451691254,0.034459405404904365,0.00522308689115306,0.034459405404904365,True
302,303,2017-07-10,2366.170143,-7.1875133537259,-0.0694095759550255,0.07955581962144696,0.0584478545110893,-0.06705550981490382,0.07955581962144696,0.005250041148829266,0.07955581962144696,False
303,304,2017-07-11,2327.09,-1.67935675027608,-0.0166541146562996,0.03992152666579082,0.0373037444289535,-0.016516201557023713,0.03992152666579082,0.0050106187946447195,0.03992152666579082,False
304,305,2017-07-12,2385.748571,2.45870716273395,0.0248943813623442,0.03923086118570979,0.0293792232828853,0.025206833856876942,0.03923086118570979,0.004939573182923041,0.03923086118570979,False
305,306,2017-07-13,2354.783417,-1.31498947106778,-0.0130641854064575,0.038074986508137384,0.026840759966342,-0.012979219342891923,0.038074986508137384,0.005006241803561048,0.038074986508137384,False
306,307,2017-07-14,2338.49,-0.696749483641167,-0.0069433340063159,0.035567022338516226,0.0043280955316753,-0.006919284755605326,0.035567022338516226,0.00494727307849071,0.035567022338516226,False
307,308,2017-07-15,2058.9956,-13.5743077838534,-0.127287130845524,0.12865949733908041,0.0850959148187404,-0.11951917690475466,0.12865949733908041,0.0049084934777256905,0.12865949733908041,True
308,309,2017-07-16,1931.2143,-6.61662975465748,-0.0640693150275125,0.07472743428868184,0.0447017462567182,-0.062060016058315126,0.07472743428868184,0.004503191619802301,0.07472743428868184,True
309,310,2017-07-17,1910.96,-1.05990182944698,-0.0105432424666003,0.037363334986002764,0.0378486488781042,-0.010487857303045023,0.037363334986002764,0.004287077309159062,0.037363334986002764,False
310,311,2017-07-18,2320.12225,17.6353746014892,0.19401414466589,0.21232149392324454,0.144643915583186,0.2141134560639677,0.21232149392324454,0.00423926198678947,0.21232149392324454,False
311,312,2017-07-19,2264.7657,-2.44425063484492,-0.0241485683797389,0.046239534152835084,0.154264333796619,-0.023859324654121106,0.046239534152835084,0.00491627551607069,0.046239534152835084,False
312,313,2017-07-20,2265.21,0.0196140755161823,0.0001961599932753,0.03650350119926522,0.017214322518703,0.00019617923390491399,0.03650350119926522,0.004823749470507372,0.03650350119926522,False
313,314,2017-07-21,2682.195363,15.5464202478378,0.168968154619502,0.18260161851570825,0.119339821874584,0.18408243076800823,0.18260161851570825,0.004808917514620825,0.18260161851570825,False
314,315,2017-07-22,2807.609857,4.46694877093816,0.0456979122072239,0.05578049188469746,0.0871652243282313,0.04675815033090114,0.05578049188469746,0.005381676342906408,0.05578049188469746,True
315,316,2017-07-23,2825.51,0.633519010727277,0.0063553425823808,0.03750468636386481,0.0278193977710304,0.006375580622560939,0.03750468636386481,0.005513448553059258,0.03750468636386481,True
316,317,2017-07-24,2751.821029,-2.67782570971842,-0.0264259943886052,0.048954737799801376,0.0231799056685455,-0.02607988327770916,0.048954737799801376,0.005516185480264025,0.048954737799801376,False
317,318,2017-07-25,2560.997917,-7.45112328023811,-0.0718658910265963,0.08349630907922574,0.0321308590491393,-0.06934430327736263,0.08349630907922574,0.00541619792090335,0.08349630907922574,False
318,319,2017-07-26,2564.3,0.128771321608238,0.0012885430311983,0.03779341350446858,0.0517279963961307,0.0012893735594554645,0.03779341350446858,0.005180360377691155,0.03779341350446858,False
319,320,2017-07-27,2647.625,3.14716019073697,0.0319774748379281,0.04640305171479496,0.0217003517879101,0.03249424794290823,0.04640305171479496,0.00516812457008664,0.04640305171479496,False
320,321,2017-07-28,2781.636583,4.81772435044222,0.0493764416761517,0.058805355580494885,0.0123029274369478,0.05061577187101651,0.058805355580494885,0.005253786398841566,0.058805355580494885,False
321,322,2017-07-29,2784.8,0.113595841712159,0.0011366041069152,0.03777399607811317,0.0341107162685447,0.0011372502861566325,0.03777399607811317,0.005395542603442114,0.03777399607811317,True
322,323,2017-07-30,2745.955417,-1.41461084034782,-0.0140469859165525,0.0421545812548219,0.0107364194683504,-0.013948787345590352,0.0421545812548219,0.005382276895288576,0.0421545812548219,True
323,324,2017-07-31,2866.431667,4.20300443185132,0.0429388630046383,0.05369289167575005,0.0402950802038461,0.043874073575317585,0.05369289167575005,0.005322242534292057,0.05369289167575005,False
324,325,2017-08-01,2862.9,-0.123359775053259,-0.0012328374939971,0.03802542332879376,0.0312341089591263,-0.0012320778620534822,0.03802542332879376,0.00544159804835096,0.03802542332879376,False
325,326,2017-08-02,2693.633983,-6.28392788583258,-0.0609438921226705,0.07450229025415069,0.0422220916397353,-0.0591239711481365,0.07450229025415069,0.005421000283195391,0.07450229025415069,False
326,327,2017-08-03,2794.117717,3.59625986366414,0.0366251870294478,0.049314215269555976,0.0689917575025898,0.037304152915418554,0.049314215269555976,0.005222400371098985,0.049314215269555976,False
327,328,2017-08-04,2790.0,-0.147588422939071,-0.0014747961826838,0.03808770441701078,0.0269407564923919,-0.001473709205216056,0.03808770441701078,0.005320810654977266,0.03808770441701078,False
328,329,2017-08-05,3218.115017,13.3032851448268,0.142754193863267,0.15258077827579242,0.101985296905179,0.15344624265232976,0.15258077827579242,0.005300032306780956,0.15258077827579242,True
329,330,2017-08-06,3252.562533,1.05908850792262,0.0106473676569054,0.03856434730996721,0.093413632651551,0.010704252588247254,0.03856434730996721,0.0057516975822247025,0.03856434730996721,True
330,331,2017-08-07,3210.2,-1.31962285838888,-0.0131099168564665,0.04254918134622321,0.0167989369819834,-0.01302435620228548,0.04254918134622321,0.005766750940905623,0.04254918134622321,False
331,332,2017-08-08,3457.374333,7.14919210919011,0.0741761971953522,0.08075581534863126,0.0617206031494634,0.07699655255124305,0.08075581534863126,0.0057098081919868615,0.08075581534863126,False
332,333,2017-08-09,3357.326317,-2.97999081868813,-0.0293645194736378,0.05174632949220565,0.0732143428855578,-0.028937571221334113,0.05174632949220565,0.0059251759997187535,0.05174632949220565,False
333,334,2017-08-10,3340.28,-0.51032599063551,-0.00509028240849,0.039794073469886615,0.0171644776368958,-0.0050773488754086715,0.039794073469886615,0.005820167724956546,0.039794073469886615,False
334,335,2017-08-11,3632.506667,8.04476615706649,0.0838683160254981,0.0900874850671996,0.062903228197524,0.08748567994299883,0.0900874850671996,0.005787442449880375,0.0900874850671996,False
335,336,2017-08-12,3852.802914,5.71781770096532,0.0588779611893779,0.06671129885017162,0.0176708493688787,0.06064579289043315,0.06671129885017162,0.006032047951356778,0.06671129885017162,True
336,337,2017-08-13,3868.52,0.406281627082194,0.0040710919314451,0.03854294006880112,0.0387543089078887,0.004079390083227219,0.03854294006880112,0.006195074055652527,0.03854294006880112,True
337,338,2017-08-14,4282.992,9.677160265534,0.101779825825326,0.10787751449040807,0.0690905083175148,0.10713968132515794,0.10787751449040807,0.006188777377163166,0.10787751449040807,False
338,339,2017-08-15,4217.028329,-1.56422167113216,-0.0155211382311242,0.0444988223698333,0.0829443071240352,-0.015401306142995508,0.0444988223698333,0.006488334955643863,0.0444988223698333,False
339,340,2017-08-16,4179.97,-0.886569257674086,-0.00882662307331,0.0415943096153847,0.0047337370648465,-0.008787782796039978,0.0415943096153847,0.00642357270387274,0.0415943096153847,False
340,341,2017-08-17,4328.725717,3.43647823228436,0.0349691375387731,0.04843873912175461,0.0309682793160267,0.03558774751971905,0.04843873912175461,0.006378701448710756,0.04843873912175461,False
341,342,2017-08-18,4130.440067,-4.80059380558977,-0.04688925196667,0.06494661302252724,0.0578826223163086,-0.045806933255503335,0.06494661302252724,0.0064646104077431335,0.06494661302252724,False
342,343,2017-08-19,4104.71,-0.626842505317073,-0.0062488601948455,0.040671467243938504,0.0287370966119351,-0.006229376672372,0.040671467243938504,0.0063113214233934374,0.040671467243938504,True
343,344,2017-08-20,4157.958033,1.28062939975325,0.012889001456618,0.03921963815014898,0.0135325117511598,0.012972422655924465,0.03921963815014898,0.006274652715511083,0.03921963815014898,True
344,345,2017-08-21,4043.722,-2.82502192287204,-0.0278585413340342,0.051246650728250326,0.0288128638239592,-0.02747407070811092,0.051246650728250326,0.0062941797415764274,0.051246650728250326,False
345,346,2017-08-22,3986.28,-1.44099260463389,-0.0143070897932686,0.04362594032882738,0.0095823232793962,-0.01420522973636662,0.04362594032882738,0.006196016222827338,0.04362594032882738,False
346,347,2017-08-23,4174.95,4.51909603707828,0.0462439169992113,0.056365522562170964,0.0428160275106352,0.0473298413558505,0.056365522562170964,0.0061368821765688045,0.056365522562170964,False
347,348,2017-08-24,4340.316717,3.81001497776181,0.0388449395337552,0.05094066548869458,0.0052318671396704,0.03960926885351923,0.05094066548869458,0.006255936971884647,0.05094066548869458,False
348,349,2017-08-25,4331.77,-0.197303111661036,-0.0019710872471734,0.03941667356665996,0.0288612893178864,-0.001969145930416527,0.03941667356665996,0.006352056083935468,0.03941667356665996,False
349,350,2017-08-26,4360.513317,0.659172783349614,0.0066135492180247,0.03847945915588326,0.006070254658563,0.006635467026180786,0.03847945915588326,0.006328144583894226,0.03847945915588326,True
350,351,2017-08-27,4354.308333,-0.142502173145945,-0.0014240073515531,0.03919523899564033,0.005683410754519,-0.0014229939341795506,0.03919523899564033,0.006329025163958085,0.03919523899564033,True
351,352,2017-08-28,4339.05,-0.351651467487117,-0.0035103461939479,0.03960166784734643,0.0014752643433102,-0.003504192131816075,0.03960166784734643,0.006306876537963406,0.03960166784734643,False
352,353,2017-08-29,4607.98545,5.83629121485182,0.0601353356942151,0.06754423550763601,0.0450042932563619,0.06198026065613438,0.06754423550763601,0.0062789247753714415,0.06754423550763601,False
353,354,2017-08-30,4594.98785,-0.282864730534591,-0.0028246542108219,0.039477443904120814,0.0445194358052883,-0.002820668628630285,0.039477443904120814,0.006437167206850881,0.039477443904120814,False
354,355,2017-08-31,4582.52,-0.27207409896738,-0.0027170464736043,0.03939672468067866,7.6090160694712e-05,-0.002713358643592456,0.03939672468067866,0.0064109410430109905,0.03939672468067866,False
355,356,2017-09-01,4911.740017,6.70271667190319,0.0693791961568237,0.07574814942160168,0.0509797420620464,0.07184257068163369,0.07574814942160168,0.006385166185139229,0.07574814942160168,False
356,357,2017-09-02,4580.38748,-7.2341595213687,-0.0698446641413378,0.0832961184520507,0.0984461357197986,-0.06746133464987092,0.0832961184520507,0.006569553240058932,0.0832961184520507,True
357,358,2017-09-03,4585.57,0.113018010847057,0.0011308192436132,0.038878348810335396,0.050187245599492,0.0011314588607684861,0.038878348810335396,0.0063616013077838485,0.038878348810335396,True
358,359,2017-09-04,4344.098317,-5.55861459339065,-0.0540962012087911,0.07037157972830903,0.0390514006666232,-0.052659033228148244,0.07037157972830903,0.006346951048828623,0.07037157972830903,False
359,360,2017-09-05,4488.72014,3.2218944039581,0.0327493991476057,0.047102026683303995,0.061409112928225,0.03329156304636194,0.047102026683303995,0.006182129863697403,0.047102026683303995,False
360,361,2017-09-06,4385.02,-2.36487268017021,-0.0233734275328433,0.04840715051701532,0.0396848313251028,-0.023102384814750354,0.04840715051701532,0.006257643605153293,0.04840715051701532,False
361,362,2017-09-07,4654.6585,5.79287395627411,0.0596743592443734,0.06732868157469774,0.0587236531927045,0.061490825583463415,0.06732868157469774,0.00617608797065356,0.06732868157469774,False
362,363,2017-09-08,4310.750183,-7.97792269095635,-0.0767566007114268,0.08889749796337744,0.0964712569485367,-0.0738847580332691,0.08889749796337744,0.0063293143906336434,0.08889749796337744,False
363,364,2017-09-09,4312.26,0.0350121977802849,0.0003501832848128,0.03915202901543478,0.0545227298392274,0.0003502446061369735,0.03915202901543478,0.006107728555208498,0.03915202901543478,True
364,365,2017-09-10,4329.955,0.408664755176433,0.0040950207157697,0.03872644534148263,0.0026479999418708,0.004103416769860813,0.03872644534148263,0.006091867717883232,0.03872644534148263,True
365,366,2017-09-11,4248.090017,-1.92710094824715,-0.0190876751930103,0.04598531396102712,0.016392641483284,-0.018906659076133425,0.04598531396102712,0.006086404940553501,0.04598531396102712,False
366,367,2017-09-12,4198.59,-1.17896762960899,-0.0117207195187325,0.04243486166464236,0.0052092243139825,-0.011652299457382331,0.04243486166464236,0.0060179307925625775,0.04243486166464236,False
367,368,2017-09-13,3961.271267,-5.99097403343774,-0.0581837538705093,0.07335440328238499,0.0328543266646449,-0.05652343596302567,0.07335440328238499,0.005969651474939777,0.07335440328238499,False
368,369,2017-09-14,3319.63,-19.3286982886647,-0.176711669833721,0.1719465941759739,0.0838118931374962,-0.1619786234649706,0.1719465941759739,0.005799370582738237,0.1719465941759739,False
369,370,2017-09-15,3216.43,-3.20852622317291,-0.0315812820882535,0.053743295293593785,0.102622681331053,-0.031087801953832317,0.053743295293593785,0.005343452120652071,0.053743295293593785,False
370,371,2017-09-16,3763.62604,14.5390650979766,0.157110816187499,0.16934040582868193,0.133425462247103,0.1701252755384075,0.16934040582868193,0.00524472243481336,0.16934040582868193,True
371,372,2017-09-17,3746.060783,-0.46889941240978,-0.0046780350358638,0.0417121241058144,0.114401993820421,-0.004667110072391845,0.0417121241058144,0.005690345551309561,0.0417121241058144,True
372,373,2017-09-18,3678.53,-1.83580895085808,-0.018191614143012,0.04678139495414144,0.0095555434247653,-0.01802714555686369,0.04678139495414144,0.005662427881164812,0.04678139495414144,False
373,374,2017-09-19,3943.413333,6.71710801359204,0.0695334605816815,0.07761637431754305,0.0620309952179274,0.07200793061358746,0.07761637431754305,0.005598746232137855,0.07761637431754305,False
374,375,2017-09-20,3977.561667,0.85852431360934,0.0086223086326206,0.040517237242130605,0.0430706885930652,0.008659587802839042,0.040517237242130605,0.005776786940935306,0.040517237242130605,False
375,376,2017-09-21,3894.48,-2.1333186202009,-0.0211088191521396,0.048358324883890774,0.0210230820689278,-0.020887587410470698,0.048358324883890774,0.005784494964630236,0.048358324883890774,False
376,377,2017-09-22,3637.50255,-7.06466721239824,-0.0682628323889608,0.08218010848252202,0.0333429225199165,-0.06598504806803474,0.08218010848252202,0.005713369411629967,0.08218010848252202,False
377,378,2017-09-23,3776.3869,3.67770447461302,0.0374703724297232,0.05195783081108123,0.0747646661238776,0.038181237838582405,0.05195783081108123,0.0055226821310989434,0.05195783081108123,True
378,379,2017-09-24,3777.62,0.0326422456467279,0.0003264757438737,0.04076989657148989,0.0262647012262567,0.0003265290428795531,0.04076989657148989,0.005609309599819059,0.04076989657148989,True
379,380,2017-09-25,3942.555,4.18345463791881,0.0427348085948566,0.05545529836007544,0.0299872197377462,0.04366108819838943,0.05545529836007544,0.005595333989880065,0.05545529836007544,False
380,381,2017-09-26,3910.307383,-0.824682405792343,-0.0082130048114311,0.04268065079934036,0.0360255443462129,-0.008179370230726013,0.04268065079934036,0.005695771336076659,0.04268065079934036,False
381,382,2017-09-27,3881.0,-0.755150296315379,-0.0075231330985462,0.0424078957347075,0.0004878129663296,-0.007494905164594834,0.0424078957347075,0.005659257805637704,0.0424078957347075,False
382,383,2017-09-28,4201.98905,7.63897873555858,0.0794651441306926,0.08688092622182929,0.0615100007125301,0.082707820149446,0.08688092622182929,0.00562473244351111,0.08688092622182929,False
383,384,2017-09-29,4193.574667,-0.200649414119524,-0.0020044838205078,0.041163316991404214,0.057607726385039,-0.0020024761844632533,0.041163316991404214,0.005826520631222981,0.041163316991404214,False
384,385,2017-09-30,4164.27,-0.703716785895233,-0.0070125225477915,0.042337375427930285,0.0035412181445071,-0.006987992184949832,0.042337375427930285,0.005806079386273408,0.042337375427930285,True
385,386,2017-10-01,4360.722967,4.50505497566957,0.0460968715847417,0.057750729754923624,0.0375540127358233,0.04717584762755522,0.057750729754923624,0.005772761491556681,0.057750729754923624,True
386,387,2017-10-02,4386.88375,0.59634092195856,0.0059812613527789,0.040318934128122326,0.0283660200264573,0.005999184813613168,0.040318934128122326,0.005880301975026807,0.040318934128122326,False
387,388,2017-10-03,4394.07,0.16354427671839,0.0016367815635887,0.04048893754592026,0.0030720111196643,0.001638121821669003,0.04048893754592026,0.005880609961655269,0.04048893754592026,False
388,389,2017-10-04,4225.175,-3.99734922222155,-0.0391952245805808,0.05979374076309954,0.028872588433993,-0.03843702990621445,0.05979374076309954,0.005869647460001558,0.05979374076309954,False
